time,amps
02/02/19 01:23:33 PM,
02/02/19 01:24:30 PM,0.0305
02/02/19 01:24:33 PM,
02/02/19 01:25:30 PM,0.0305
02/02/19 01:25:33 PM,
02/02/19 01:26:30 PM,0.0305
02/02/19 01:26:33 PM,
02/02/19 01:27:30 PM,37.908
02/02/19 01:27:33 PM,
02/02/19 01:28:30 PM,37.3266
02/02/19 01:28:33 PM,
02/02/19 01:29:30 PM,37.7371
02/02/19 01:29:33 PM,
02/02/19 01:30:30 PM,38.1125
02/02/19 01:30:33 PM,
02/02/19 01:31:30 PM,37.6883
02/02/19 01:31:33 PM,
02/02/19 01:32:30 PM,37.8332
02/02/19 01:32:33 PM,
02/02/19 01:33:30 PM,37.6944
02/02/19 01:33:33 PM,
02/02/19 01:34:30 PM,38.0194
02/02/19 01:34:33 PM,
02/02/19 01:35:30 PM,37.7508
02/02/19 01:35:33 PM,
02/02/19 01:36:30 PM,37.6364
02/02/19 01:36:33 PM,
02/02/19 01:37:30 PM,37.7951
02/02/19 01:37:33 PM,
02/02/19 01:38:30 PM,37.9004
02/02/19 01:38:33 PM,
02/02/19 01:39:30 PM,37.9278
02/02/19 01:39:33 PM,
02/02/19 01:40:30 PM,37.7996
02/02/19 01:40:33 PM,
02/02/19 01:41:30 PM,37.6852
02/02/19 01:41:33 PM,
02/02/19 01:42:30 PM,37.882
02/02/19 01:42:33 PM,
02/02/19 01:43:30 PM,37.8927
02/02/19 01:43:33 PM,
02/02/19 01:44:30 PM,37.8088
02/02/19 01:44:33 PM,
02/02/19 01:45:30 PM,37.818
02/02/19 01:45:33 PM,
02/02/19 01:46:30 PM,37.9232
02/02/19 01:46:33 PM,
02/02/19 01:47:30 PM,37.5296
02/02/19 01:47:33 PM,
02/02/19 01:48:30 PM,37.8393
02/02/19 01:48:33 PM,
02/02/19 01:49:30 PM,37.731
02/02/19 01:49:33 PM,
02/02/19 01:50:30 PM,37.8393
02/02/19 01:50:33 PM,
02/02/19 01:51:30 PM,37.7646
02/02/19 01:51:33 PM,
02/02/19 01:52:30 PM,37.6181
02/02/19 01:52:33 PM,
02/02/19 01:53:30 PM,37.9431
02/02/19 01:53:33 PM,
02/02/19 01:54:30 PM,37.4914
02/02/19 01:54:33 PM,
02/02/19 01:55:30 PM,37.9263
02/02/19 01:55:33 PM,
02/02/19 01:56:30 PM,37.6944
02/02/19 01:56:33 PM,
02/02/19 01:57:30 PM,37.6989
02/02/19 01:57:33 PM,
02/02/19 01:58:30 PM,37.8988
02/02/19 01:58:33 PM,
02/02/19 01:59:30 PM,37.5692
02/02/19 01:59:33 PM,
02/02/19 02:00:30 PM,37.882
02/02/19 02:00:33 PM,
02/02/19 02:01:30 PM,37.586
02/02/19 02:01:33 PM,
02/02/19 02:02:30 PM,37.1359
02/02/19 02:02:33 PM,
02/02/19 02:03:30 PM,37.4273
02/02/19 02:03:33 PM,
02/02/19 02:04:30 PM,37.4792
02/02/19 02:04:33 PM,
02/02/19 02:05:30 PM,37.6532
02/02/19 02:05:33 PM,
02/02/19 02:06:30 PM,37.4884
02/02/19 02:06:33 PM,
02/02/19 02:07:30 PM,37.4533
02/02/19 02:07:33 PM,
02/02/19 02:08:30 PM,37.5219
02/02/19 02:08:33 PM,
02/02/19 02:09:30 PM,37.7539
02/02/19 02:09:33 PM,
02/02/19 02:10:30 PM,37.3632
02/02/19 02:10:33 PM,
02/02/19 02:11:30 PM,37.5509
02/02/19 02:11:33 PM,
02/02/19 02:12:30 PM,37.734
02/02/19 02:12:33 PM,
02/02/19 02:13:30 PM,37.3159
02/02/19 02:13:33 PM,
02/02/19 02:14:30 PM,37.6898
02/02/19 02:14:33 PM,
02/02/19 02:15:30 PM,37.5814
02/02/19 02:15:33 PM,
02/02/19 02:16:30 PM,37.5677
02/02/19 02:16:33 PM,
02/02/19 02:17:30 PM,37.8531
02/02/19 02:17:33 PM,
02/02/19 02:18:30 PM,0.0305
02/02/19 02:18:33 PM,
02/02/19 02:19:30 PM,0.029
02/02/19 02:19:33 PM,
02/02/19 02:20:30 PM,0.029
02/02/19 02:20:33 PM,
02/02/19 02:21:30 PM,0.029
02/02/19 02:21:33 PM,
02/02/19 02:22:30 PM,0.029
02/02/19 02:22:33 PM,
02/02/19 02:23:30 PM,0.029
02/02/19 02:23:33 PM,
02/02/19 02:24:30 PM,0.029
02/02/19 02:24:33 PM,
02/02/19 02:25:30 PM,0.029
02/02/19 02:25:33 PM,
02/02/19 02:26:30 PM,0.029
02/02/19 02:26:33 PM,
02/02/19 02:27:30 PM,37.76
02/02/19 02:27:33 PM,
02/02/19 02:28:30 PM,36.849
02/02/19 02:28:33 PM,
02/02/19 02:29:30 PM,37.7249
02/02/19 02:29:33 PM,
02/02/19 02:30:30 PM,37.8561
02/02/19 02:30:33 PM,
02/02/19 02:31:30 PM,37.8973
02/02/19 02:31:33 PM,
02/02/19 02:32:30 PM,37.4838
02/02/19 02:32:33 PM,
02/02/19 02:33:30 PM,37.6226
02/02/19 02:33:33 PM,
02/02/19 02:34:30 PM,37.76
02/02/19 02:34:33 PM,
02/02/19 02:35:30 PM,37.8927
02/02/19 02:35:33 PM,
02/02/19 02:36:30 PM,37.586
02/02/19 02:36:33 PM,
02/02/19 02:37:30 PM,37.9034
02/02/19 02:37:33 PM,
02/02/19 02:38:30 PM,37.7081
02/02/19 02:38:33 PM,
02/02/19 02:39:30 PM,37.4914
02/02/19 02:39:33 PM,
02/02/19 02:40:30 PM,37.377
02/02/19 02:40:33 PM,
02/02/19 02:41:30 PM,38.1872
02/02/19 02:41:33 PM,
02/02/19 02:42:30 PM,37.6806
02/02/19 02:42:33 PM,
02/02/19 02:43:30 PM,37.5051
02/02/19 02:43:33 PM,
02/02/19 02:44:30 PM,37.5753
02/02/19 02:44:33 PM,
02/02/19 02:45:30 PM,37.3449
02/02/19 02:45:33 PM,
02/02/19 02:46:30 PM,37.6699
02/02/19 02:46:33 PM,
02/02/19 02:47:30 PM,37.5509
02/02/19 02:47:33 PM,
02/02/19 02:48:30 PM,37.7188
02/02/19 02:48:33 PM,
02/02/19 02:49:30 PM,37.4807
02/02/19 02:49:33 PM,
02/02/19 02:50:30 PM,37.7142
02/02/19 02:50:33 PM,
02/02/19 02:51:30 PM,37.6959
02/02/19 02:51:33 PM,
02/02/19 02:52:30 PM,37.818
02/02/19 02:52:33 PM,
02/02/19 02:53:30 PM,37.4914
02/02/19 02:53:33 PM,
02/02/19 02:54:30 PM,37.6471
02/02/19 02:54:33 PM,
02/02/19 02:55:30 PM,37.6135
02/02/19 02:55:33 PM,
02/02/19 02:56:30 PM,37.7813
02/02/19 02:56:33 PM,
02/02/19 02:57:30 PM,37.5311
02/02/19 02:57:33 PM,
02/02/19 02:58:30 PM,37.9904
02/02/19 02:58:33 PM,
02/02/19 02:59:30 PM,37.6699
02/02/19 02:59:33 PM,
02/02/19 03:00:30 PM,37.641
02/02/19 03:00:33 PM,
02/02/19 03:01:30 PM,37.8851
02/02/19 03:01:33 PM,
02/02/19 03:02:30 PM,37.8576
02/02/19 03:02:33 PM,
02/02/19 03:03:30 PM,37.5402
02/02/19 03:03:33 PM,
02/02/19 03:04:30 PM,37.9034
02/02/19 03:04:33 PM,
02/02/19 03:05:30 PM,37.6577
02/02/19 03:05:33 PM,
02/02/19 03:06:30 PM,37.702
02/02/19 03:06:33 PM,
02/02/19 03:07:30 PM,37.4548
02/02/19 03:07:33 PM,
02/02/19 03:08:30 PM,37.6013
02/02/19 03:08:33 PM,
02/02/19 03:09:30 PM,37.4502
02/02/19 03:09:33 PM,
02/02/19 03:10:30 PM,37.8408
02/02/19 03:10:33 PM,
02/02/19 03:11:30 PM,37.8927
02/02/19 03:11:33 PM,
02/02/19 03:12:30 PM,37.7768
02/02/19 03:12:33 PM,
02/02/19 03:13:30 PM,37.9446
02/02/19 03:13:33 PM,
02/02/19 03:14:30 PM,38.1949
02/02/19 03:14:33 PM,
02/02/19 03:15:30 PM,37.8698
02/02/19 03:15:33 PM,
02/02/19 03:16:30 PM,37.8012
02/02/19 03:16:33 PM,
02/02/19 03:17:30 PM,37.9706
02/02/19 03:17:33 PM,
02/02/19 03:18:30 PM,0.032
02/02/19 03:18:33 PM,
02/02/19 03:19:30 PM,0.029
02/02/19 03:19:33 PM,
02/02/19 03:20:30 PM,0.029
02/02/19 03:20:33 PM,
02/02/19 03:21:30 PM,0.029
02/02/19 03:21:33 PM,
02/02/19 03:22:30 PM,0.029
02/02/19 03:22:33 PM,
02/02/19 03:23:30 PM,0.029
02/02/19 03:23:33 PM,
02/02/19 03:24:30 PM,0.029
02/02/19 03:24:33 PM,
02/02/19 03:25:30 PM,0.029
02/02/19 03:25:33 PM,
02/02/19 03:26:30 PM,0.029
02/02/19 03:26:33 PM,
02/02/19 03:27:30 PM,36.8215
02/02/19 03:27:33 PM,
02/02/19 03:28:30 PM,37.6669
02/02/19 03:28:33 PM,
02/02/19 03:29:30 PM,37.6349
02/02/19 03:29:33 PM,
02/02/19 03:30:30 PM,37.9004
02/02/19 03:30:33 PM,
02/02/19 03:31:30 PM,38.0346
02/02/19 03:31:33 PM,
02/02/19 03:32:30 PM,38.0423
02/02/19 03:32:33 PM,
02/02/19 03:33:30 PM,37.9385
02/02/19 03:33:33 PM,
02/02/19 03:34:30 PM,37.8698
02/02/19 03:34:33 PM,
02/02/19 03:35:30 PM,37.847
02/02/19 03:35:33 PM,
02/02/19 03:36:30 PM,38.1781
02/02/19 03:36:33 PM,
02/02/19 03:37:30 PM,38.0117
02/02/19 03:37:33 PM,
02/02/19 03:38:30 PM,37.9995
02/02/19 03:38:33 PM,
02/02/19 03:39:30 PM,37.9324
02/02/19 03:39:33 PM,
02/02/19 03:40:30 PM,37.8286
02/02/19 03:40:33 PM,
02/02/19 03:41:30 PM,37.6287
02/02/19 03:41:33 PM,
02/02/19 03:42:30 PM,37.8668
02/02/19 03:42:33 PM,
02/02/19 03:43:30 PM,37.7447
02/02/19 03:43:33 PM,
02/02/19 03:44:30 PM,37.8561
02/02/19 03:44:33 PM,
02/02/19 03:45:30 PM,37.6364
02/02/19 03:45:33 PM,
02/02/19 03:46:30 PM,37.586
02/02/19 03:46:33 PM,
02/02/19 03:47:30 PM,37.6699
02/02/19 03:47:33 PM,
02/02/19 03:48:30 PM,37.8439
02/02/19 03:48:33 PM,
02/02/19 03:49:30 PM,37.8103
02/02/19 03:49:33 PM,
02/02/19 03:50:30 PM,37.3297
02/02/19 03:50:33 PM,
02/02/19 03:51:30 PM,37.435
02/02/19 03:51:33 PM,
02/02/19 03:52:30 PM,37.3983
02/02/19 03:52:33 PM,
02/02/19 03:53:30 PM,37.4258
02/02/19 03:53:33 PM,
02/02/19 03:54:30 PM,37.525
02/02/19 03:54:33 PM,
02/02/19 03:55:30 PM,37.3892
02/02/19 03:55:33 PM,
02/02/19 03:56:30 PM,37.2396
02/02/19 03:56:33 PM,
02/02/19 03:57:30 PM,37.2869
02/02/19 03:57:33 PM,
02/02/19 03:58:30 PM,37.4655
02/02/19 03:58:33 PM,
02/02/19 03:59:30 PM,37.4365
02/02/19 03:59:33 PM,
02/02/19 04:00:30 PM,37.4701
02/02/19 04:00:33 PM,
02/02/19 04:01:30 PM,0.0366
02/02/19 04:01:33 PM,
02/02/19 04:02:30 PM,0.0275
02/02/19 04:02:33 PM,
02/02/19 04:03:30 PM,0.0275
02/02/19 04:03:33 PM,
02/02/19 04:04:30 PM,0.0275
02/02/19 04:04:33 PM,
02/02/19 04:05:30 PM,0.0259
02/02/19 04:05:33 PM,
02/02/19 04:06:30 PM,0.0275
02/02/19 04:06:33 PM,
02/02/19 04:07:30 PM,0.0275
02/02/19 04:07:33 PM,
02/02/19 04:08:30 PM,0.0275
02/02/19 04:08:33 PM,
02/02/19 04:09:30 PM,39.6689
02/02/19 04:09:33 PM,
02/02/19 04:10:30 PM,37.6928
02/02/19 04:10:33 PM,
02/02/19 04:11:30 PM,37.7173
02/02/19 04:11:33 PM,
02/02/19 04:12:30 PM,37.7707
02/02/19 04:12:33 PM,
02/02/19 04:13:30 PM,37.4609
02/02/19 04:13:33 PM,
02/02/19 04:14:30 PM,37.734
02/02/19 04:14:33 PM,
02/02/19 04:15:30 PM,37.8515
02/02/19 04:15:33 PM,
02/02/19 04:16:30 PM,37.4105
02/02/19 04:16:33 PM,
02/02/19 04:17:30 PM,37.731
02/02/19 04:17:33 PM,
02/02/19 04:18:30 PM,37.6593
02/02/19 04:18:33 PM,
02/02/19 04:19:30 PM,37.8256
02/02/19 04:19:33 PM,
02/02/19 04:20:30 PM,37.7661
02/02/19 04:20:33 PM,
02/02/19 04:21:30 PM,37.5051
02/02/19 04:21:33 PM,
02/02/19 04:22:30 PM,37.7432
02/02/19 04:22:33 PM,
02/02/19 04:23:30 PM,37.4701
02/02/19 04:23:33 PM,
02/02/19 04:24:30 PM,37.6226
02/02/19 04:24:33 PM,
02/02/19 04:25:30 PM,37.7447
02/02/19 04:25:33 PM,
02/02/19 04:26:30 PM,37.3541
02/02/19 04:26:33 PM,
02/02/19 04:27:30 PM,37.4304
02/02/19 04:27:33 PM,
02/02/19 04:28:30 PM,37.5906
02/02/19 04:28:33 PM,
02/02/19 04:29:30 PM,37.1832
02/02/19 04:29:33 PM,
02/02/19 04:30:30 PM,37.4731
02/02/19 04:30:33 PM,
02/02/19 04:31:30 PM,37.7325
02/02/19 04:31:33 PM,
02/02/19 04:32:30 PM,37.7707
02/02/19 04:32:33 PM,
02/02/19 04:33:30 PM,37.6669
02/02/19 04:33:33 PM,
02/02/19 04:34:30 PM,37.7249
02/02/19 04:34:33 PM,
02/02/19 04:35:30 PM,37.9904
02/02/19 04:35:33 PM,
02/02/19 04:36:30 PM,37.8576
02/02/19 04:36:33 PM,
02/02/19 04:37:30 PM,37.7584
02/02/19 04:37:33 PM,
02/02/19 04:38:30 PM,37.7508
02/02/19 04:38:33 PM,
02/02/19 04:39:30 PM,37.879
02/02/19 04:39:33 PM,
02/02/19 04:40:30 PM,37.789
02/02/19 04:40:33 PM,
02/02/19 04:41:30 PM,37.7615
02/02/19 04:41:33 PM,
02/02/19 04:42:30 PM,37.5784
02/02/19 04:42:33 PM,
02/02/19 04:43:30 PM,37.7127
02/02/19 04:43:33 PM,
02/02/19 04:44:30 PM,37.5036
02/02/19 04:44:33 PM,
02/02/19 04:45:30 PM,37.6684
02/02/19 04:45:33 PM,
02/02/19 04:46:30 PM,37.8714
02/02/19 04:46:33 PM,
02/02/19 04:47:30 PM,37.4746
02/02/19 04:47:33 PM,
02/02/19 04:48:30 PM,37.7401
02/02/19 04:48:33 PM,
02/02/19 04:49:30 PM,37.2869
02/02/19 04:49:33 PM,
02/02/19 04:50:30 PM,37.6333
02/02/19 04:50:33 PM,
02/02/19 04:51:30 PM,37.8347
02/02/19 04:51:33 PM,
02/02/19 04:52:30 PM,37.6654
02/02/19 04:52:33 PM,
02/02/19 04:53:30 PM,37.6272
02/02/19 04:53:33 PM,
02/02/19 04:54:30 PM,37.8363
02/02/19 04:54:33 PM,
02/02/19 04:55:30 PM,37.5372
02/02/19 04:55:33 PM,
02/02/19 04:56:30 PM,37.6181
02/02/19 04:56:33 PM,
02/02/19 04:57:30 PM,37.9919
02/02/19 04:57:33 PM,
02/02/19 04:58:30 PM,37.8164
02/02/19 04:58:33 PM,
02/02/19 04:59:30 PM,37.6699
02/02/19 04:59:33 PM,
02/02/19 05:00:30 PM,0.0275
02/02/19 05:00:33 PM,
02/02/19 05:01:30 PM,0.0259
02/02/19 05:01:33 PM,
02/02/19 05:02:30 PM,0.0259
02/02/19 05:02:33 PM,
02/02/19 05:03:30 PM,0.0259
02/02/19 05:03:33 PM,
02/02/19 05:04:30 PM,0.0259
02/02/19 05:04:33 PM,
02/02/19 05:05:30 PM,0.0259
02/02/19 05:05:33 PM,
02/02/19 05:06:30 PM,0.0259
02/02/19 05:06:33 PM,
02/02/19 05:07:30 PM,0.0259
02/02/19 05:07:33 PM,
02/02/19 05:08:30 PM,0.0259
02/02/19 05:08:33 PM,
02/02/19 05:09:30 PM,39.5361
02/02/19 05:09:33 PM,
02/02/19 05:10:30 PM,37.1283
02/02/19 05:10:33 PM,
02/02/19 05:11:30 PM,37.3236
02/02/19 05:11:33 PM,
02/02/19 05:12:30 PM,37.3861
02/02/19 05:12:33 PM,
02/02/19 05:13:30 PM,37.5448
02/02/19 05:13:33 PM,
02/02/19 05:14:30 PM,37.7432
02/02/19 05:14:33 PM,
02/02/19 05:15:30 PM,37.3495
02/02/19 05:15:33 PM,
02/02/19 05:16:30 PM,37.499
02/02/19 05:16:33 PM,
02/02/19 05:17:30 PM,37.4929
02/02/19 05:17:33 PM,
02/02/19 05:18:30 PM,37.7447
02/02/19 05:18:33 PM,
02/02/19 05:19:30 PM,37.3724
02/02/19 05:19:33 PM,
02/02/19 05:20:30 PM,37.5006
02/02/19 05:20:33 PM,
02/02/19 05:21:30 PM,37.5097
02/02/19 05:21:33 PM,
02/02/19 05:22:30 PM,37.6211
02/02/19 05:22:33 PM,
02/02/19 05:23:30 PM,37.5525
02/02/19 05:23:33 PM,
02/02/19 05:24:30 PM,37.4777
02/02/19 05:24:33 PM,
02/02/19 05:25:30 PM,37.3953
02/02/19 05:25:33 PM,
02/02/19 05:26:30 PM,37.3068
02/02/19 05:26:33 PM,
02/02/19 05:27:30 PM,37.5341
02/02/19 05:27:33 PM,
02/02/19 05:28:30 PM,37.2244
02/02/19 05:28:33 PM,
02/02/19 05:29:30 PM,37.5479
02/02/19 05:29:33 PM,
02/02/19 05:30:30 PM,37.5875
02/02/19 05:30:33 PM,
02/02/19 05:31:30 PM,37.4746
02/02/19 05:31:33 PM,
02/02/19 05:32:30 PM,37.5097
02/02/19 05:32:33 PM,
02/02/19 05:33:30 PM,37.4731
02/02/19 05:33:33 PM,
02/02/19 05:34:30 PM,37.5402
02/02/19 05:34:33 PM,
02/02/19 05:35:30 PM,37.4258
02/02/19 05:35:33 PM,
02/02/19 05:36:30 PM,37.4121
02/02/19 05:36:33 PM,
02/02/19 05:37:30 PM,37.4853
02/02/19 05:37:33 PM,
02/02/19 05:38:30 PM,36.9909
02/02/19 05:38:33 PM,
02/02/19 05:39:30 PM,36.9726
02/02/19 05:39:33 PM,
02/02/19 05:40:30 PM,37.142
02/02/19 05:40:33 PM,
02/02/19 05:41:30 PM,37.0581
02/02/19 05:41:33 PM,
02/02/19 05:42:30 PM,37.0031
02/02/19 05:42:33 PM,
02/02/19 05:43:30 PM,36.9924
02/02/19 05:43:33 PM,
02/02/19 05:44:30 PM,36.9955
02/02/19 05:44:33 PM,
02/02/19 05:45:30 PM,37.1756
02/02/19 05:45:33 PM,
02/02/19 05:46:30 PM,36.9955
02/02/19 05:46:33 PM,
02/02/19 05:47:30 PM,37.3037
02/02/19 05:47:33 PM,
02/02/19 05:48:30 PM,37.1008
02/02/19 05:48:33 PM,
02/02/19 05:49:30 PM,36.9772
02/02/19 05:49:33 PM,
02/02/19 05:50:30 PM,36.9268
02/02/19 05:50:33 PM,
02/02/19 05:51:30 PM,36.8521
02/02/19 05:51:33 PM,
02/02/19 05:52:30 PM,37.0291
02/02/19 05:52:33 PM,
02/02/19 05:53:30 PM,37.1267
02/02/19 05:53:33 PM,
02/02/19 05:54:30 PM,37.052
02/02/19 05:54:33 PM,
02/02/19 05:55:30 PM,37.1359
02/02/19 05:55:33 PM,
02/02/19 05:56:30 PM,37.0367
02/02/19 05:56:33 PM,
02/02/19 05:57:30 PM,37.0474
02/02/19 05:57:33 PM,
02/02/19 05:58:30 PM,36.9451
02/02/19 05:58:33 PM,
02/02/19 05:59:30 PM,36.9619
02/02/19 05:59:33 PM,
02/02/19 06:00:30 PM,0.0259
02/02/19 06:00:33 PM,
02/02/19 06:01:30 PM,0.0259
02/02/19 06:01:33 PM,
02/02/19 06:02:30 PM,0.0259
02/02/19 06:02:33 PM,
02/02/19 06:03:30 PM,0.0259
02/02/19 06:03:33 PM,
02/02/19 06:04:30 PM,0.0259
02/02/19 06:04:33 PM,
02/02/19 06:05:30 PM,0.0259
02/02/19 06:05:33 PM,
02/02/19 06:06:30 PM,0.0259
02/02/19 06:06:33 PM,
02/02/19 06:07:30 PM,0.0259
02/02/19 06:07:33 PM,
02/02/19 06:08:30 PM,0.0259
02/02/19 06:08:33 PM,
02/02/19 06:09:30 PM,37.9431
02/02/19 06:09:33 PM,
02/02/19 06:10:30 PM,38.4161
02/02/19 06:10:33 PM,
02/02/19 06:11:30 PM,36.9543
02/02/19 06:11:33 PM,
02/02/19 06:12:30 PM,37.0184
02/02/19 06:12:33 PM,
02/02/19 06:13:30 PM,36.8597
02/02/19 06:13:33 PM,
02/02/19 06:14:30 PM,36.8887
02/02/19 06:14:33 PM,
02/02/19 06:15:30 PM,36.7514
02/02/19 06:15:33 PM,
02/02/19 06:16:30 PM,36.8551
02/02/19 06:16:33 PM,
02/02/19 06:17:30 PM,36.8582
02/02/19 06:17:33 PM,
02/02/19 06:18:30 PM,36.9482
02/02/19 06:18:33 PM,
02/02/19 06:19:30 PM,37.0001
02/02/19 06:19:33 PM,
02/02/19 06:20:30 PM,36.8612
02/02/19 06:20:33 PM,
02/02/19 06:21:30 PM,36.8505
02/02/19 06:21:33 PM,
02/02/19 06:22:30 PM,36.9772
02/02/19 06:22:33 PM,
02/02/19 06:23:30 PM,36.9421
02/02/19 06:23:33 PM,
02/02/19 06:24:30 PM,37.0871
02/02/19 06:24:33 PM,
02/02/19 06:25:30 PM,37.0016
02/02/19 06:25:33 PM,
02/02/19 06:26:30 PM,36.8734
02/02/19 06:26:33 PM,
02/02/19 06:27:30 PM,36.8734
02/02/19 06:27:33 PM,
02/02/19 06:28:30 PM,37.1771
02/02/19 06:28:33 PM,
02/02/19 06:29:30 PM,36.9146
02/02/19 06:29:33 PM,
02/02/19 06:30:30 PM,37.0428
02/02/19 06:30:33 PM,
02/02/19 06:31:30 PM,36.8353
02/02/19 06:31:33 PM,
02/02/19 06:32:30 PM,36.9924
02/02/19 06:32:33 PM,
02/02/19 06:33:30 PM,36.8658
02/02/19 06:33:33 PM,
02/02/19 06:34:30 PM,36.9955
02/02/19 06:34:33 PM,
02/02/19 06:35:30 PM,36.8521
02/02/19 06:35:33 PM,
02/02/19 06:36:30 PM,36.7849
02/02/19 06:36:33 PM,
02/02/19 06:37:30 PM,36.8521
02/02/19 06:37:33 PM,
02/02/19 06:38:30 PM,0.0275
02/02/19 06:38:33 PM,
02/02/19 06:39:30 PM,0.0275
02/02/19 06:39:33 PM,
02/02/19 06:40:30 PM,0.0275
02/02/19 06:40:33 PM,
02/02/19 06:41:30 PM,0.0275
02/02/19 06:41:33 PM,
02/02/19 06:42:30 PM,0.0275
02/02/19 06:42:33 PM,
02/02/19 06:43:30 PM,0.0275
02/02/19 06:43:33 PM,
02/02/19 06:44:30 PM,0.0275
02/02/19 06:44:33 PM,
02/02/19 06:45:30 PM,0.029
02/02/19 06:45:33 PM,
02/02/19 06:46:30 PM,38.146
02/02/19 06:46:33 PM,
02/02/19 06:47:30 PM,36.1791
02/02/19 06:47:33 PM,
02/02/19 06:48:30 PM,36.8948
02/02/19 06:48:33 PM,
02/02/19 06:49:30 PM,37.0993
02/02/19 06:49:33 PM,
02/02/19 06:50:30 PM,36.8933
02/02/19 06:50:33 PM,
02/02/19 06:51:30 PM,36.8643
02/02/19 06:51:33 PM,
02/02/19 06:52:30 PM,36.7819
02/02/19 06:52:33 PM,
02/02/19 06:53:30 PM,37.0443
02/02/19 06:53:33 PM,
02/02/19 06:54:30 PM,37.113
02/02/19 06:54:33 PM,
02/02/19 06:55:30 PM,36.8292
02/02/19 06:55:33 PM,
02/02/19 06:56:30 PM,36.9116
02/02/19 06:56:33 PM,
02/02/19 06:57:30 PM,36.9451
02/02/19 06:57:33 PM,
02/02/19 06:58:30 PM,36.968
02/02/19 06:58:33 PM,
02/02/19 06:59:30 PM,36.9085
02/02/19 06:59:33 PM,
02/02/19 07:00:30 PM,37.1283
02/02/19 07:00:33 PM,
02/02/19 07:01:30 PM,36.9085
02/02/19 07:01:33 PM,
02/02/19 07:02:30 PM,37.1145
02/02/19 07:02:33 PM,
02/02/19 07:03:30 PM,37.1649
02/02/19 07:03:33 PM,
02/02/19 07:04:30 PM,36.9833
02/02/19 07:04:33 PM,
02/02/19 07:05:30 PM,36.9833
02/02/19 07:05:33 PM,
02/02/19 07:06:30 PM,37.2519
02/02/19 07:06:33 PM,
02/02/19 07:07:30 PM,37.1481
02/02/19 07:07:33 PM,
02/02/19 07:08:30 PM,36.9635
02/02/19 07:08:33 PM,
02/02/19 07:09:30 PM,36.9772
02/02/19 07:09:33 PM,
02/02/19 07:10:30 PM,36.8795
02/02/19 07:10:33 PM,
02/02/19 07:11:30 PM,37.0703
02/02/19 07:11:33 PM,
02/02/19 07:12:30 PM,37.0489
02/02/19 07:12:33 PM,
02/02/19 07:13:30 PM,37.0001
02/02/19 07:13:33 PM,
02/02/19 07:14:30 PM,37.0565
02/02/19 07:14:33 PM,
02/02/19 07:15:30 PM,37.1481
02/02/19 07:15:33 PM,
02/02/19 07:16:30 PM,37.1725
02/02/19 07:16:33 PM,
02/02/19 07:17:30 PM,37.0092
02/02/19 07:17:33 PM,
02/02/19 07:18:30 PM,37.113
02/02/19 07:18:33 PM,
02/02/19 07:19:30 PM,37.0901
02/02/19 07:19:33 PM,
02/02/19 07:20:30 PM,37.1054
02/02/19 07:20:33 PM,
02/02/19 07:21:30 PM,37.0016
02/02/19 07:21:33 PM,
02/02/19 07:22:30 PM,37.0871
02/02/19 07:22:33 PM,
02/02/19 07:23:30 PM,37.1786
02/02/19 07:23:33 PM,
02/02/19 07:24:30 PM,37.0611
02/02/19 07:24:33 PM,
02/02/19 07:25:30 PM,37.1695
02/02/19 07:25:33 PM,
02/02/19 07:26:30 PM,37.1588
02/02/19 07:26:33 PM,
02/02/19 07:27:30 PM,37.1511
02/02/19 07:27:33 PM,
02/02/19 07:28:30 PM,37.1466
02/02/19 07:28:33 PM,
02/02/19 07:29:30 PM,37.1923
02/02/19 07:29:33 PM,
02/02/19 07:30:30 PM,37.1344
02/02/19 07:30:33 PM,
02/02/19 07:31:30 PM,37.1725
02/02/19 07:31:33 PM,
02/02/19 07:32:30 PM,37.1954
02/02/19 07:32:33 PM,
02/02/19 07:33:30 PM,37.0962
02/02/19 07:33:33 PM,
02/02/19 07:34:30 PM,37.0123
02/02/19 07:34:33 PM,
02/02/19 07:35:30 PM,37.113
02/02/19 07:35:33 PM,
02/02/19 07:36:30 PM,37.0092
02/02/19 07:36:33 PM,
02/02/19 07:37:30 PM,0.0336
02/02/19 07:37:33 PM,
02/02/19 07:38:30 PM,0.029
02/02/19 07:38:33 PM,
02/02/19 07:39:30 PM,0.029
02/02/19 07:39:33 PM,
02/02/19 07:40:30 PM,0.029
02/02/19 07:40:33 PM,
02/02/19 07:41:30 PM,0.029
02/02/19 07:41:33 PM,
02/02/19 07:42:30 PM,0.029
02/02/19 07:42:33 PM,
02/02/19 07:43:30 PM,0.029
02/02/19 07:43:33 PM,
02/02/19 07:44:30 PM,0.029
02/02/19 07:44:33 PM,
02/02/19 07:45:30 PM,0.029
02/02/19 07:45:33 PM,
02/02/19 07:46:30 PM,38.2376
02/02/19 07:46:33 PM,
02/02/19 07:47:30 PM,39.6002
02/02/19 07:47:33 PM,
02/02/19 07:48:30 PM,36.7239
02/02/19 07:48:33 PM,
02/02/19 07:49:30 PM,36.9436
02/02/19 07:49:33 PM,
02/02/19 07:50:30 PM,36.9375
02/02/19 07:50:33 PM,
02/02/19 07:51:30 PM,37.0214
02/02/19 07:51:33 PM,
02/02/19 07:52:30 PM,37.1405
02/02/19 07:52:33 PM,
02/02/19 07:53:30 PM,37.1099
