,time,amps,on
7590,02/04/19 03:25:30 AM,37.9522,1
7592,02/04/19 03:26:30 AM,37.9889,1
7594,02/04/19 03:27:30 AM,38.0438,1
7596,02/04/19 03:28:30 AM,38.0362,1
7598,02/04/19 03:29:30 AM,38.1674,1
7600,02/04/19 03:30:30 AM,38.1018,1
7602,02/04/19 03:31:30 AM,0.0275,0
7604,02/04/19 03:32:30 AM,0.0275,0
7606,02/04/19 03:33:30 AM,0.0259,0
7608,02/04/19 03:34:30 AM,0.0275,0
7610,02/04/19 03:35:30 AM,0.0259,0
7612,02/04/19 03:36:30 AM,0.0259,0
7614,02/04/19 03:37:30 AM,0.0275,0
7616,02/04/19 03:38:30 AM,0.0275,0
7618,02/04/19 03:39:30 AM,35.9731,1
7620,02/04/19 03:40:30 AM,37.554,1
7622,02/04/19 03:41:30 AM,38.0392,1
7624,02/04/19 03:42:30 AM,38.0575,1
7626,02/04/19 03:43:30 AM,38.2162,1
7628,02/04/19 03:44:30 AM,38.2284,1
7630,02/04/19 03:45:30 AM,38.1628,1
7632,02/04/19 03:46:30 AM,38.1994,1
7634,02/04/19 03:47:30 AM,38.1918,1
7636,02/04/19 03:48:30 AM,38.1796,1
7638,02/04/19 03:49:30 AM,38.3963,1
7640,02/04/19 03:50:30 AM,38.2818,1
7642,02/04/19 03:51:30 AM,38.6435,1
7644,02/04/19 03:52:30 AM,38.5077,1
7646,02/04/19 03:53:30 AM,38.6374,1
7648,02/04/19 03:54:30 AM,38.6084,1
7650,02/04/19 03:55:30 AM,38.7152,1
7652,02/04/19 03:56:30 AM,38.6206,1
7654,02/04/19 03:57:30 AM,38.4405,1
7656,02/04/19 03:58:30 AM,38.4222,1
7658,02/04/19 03:59:30 AM,38.468,1
7660,02/04/19 04:00:30 AM,38.5016,1
7662,02/04/19 04:01:30 AM,38.5809,1
7664,02/04/19 04:02:30 AM,38.5321,1
7666,02/04/19 04:03:30 AM,38.6877,1
7668,02/04/19 04:04:30 AM,38.5657,1
7670,02/04/19 04:05:30 AM,38.3871,1
7672,02/04/19 04:06:30 AM,38.6252,1
7674,02/04/19 04:07:30 AM,38.5351,1
7676,02/04/19 04:08:30 AM,0.0275,0
7678,02/04/19 04:09:30 AM,0.0259,0
7680,02/04/19 04:10:30 AM,0.0259,0
7682,02/04/19 04:11:30 AM,0.0259,0
7684,02/04/19 04:12:30 AM,0.0259,0
7686,02/04/19 04:13:30 AM,0.0259,0
7688,02/04/19 04:14:30 AM,0.0259,0
7690,02/04/19 04:15:30 AM,0.0259,0
7692,02/04/19 04:16:30 AM,0.0275,0
7694,02/04/19 04:17:30 AM,0.0275,0
7696,02/04/19 04:18:30 AM,37.734,1
7698,02/04/19 04:19:30 AM,38.2742,1
7700,02/04/19 04:20:30 AM,38.2986,1
7702,02/04/19 04:21:30 AM,38.6191,1
7704,02/04/19 04:22:30 AM,38.5779,1
7706,02/04/19 04:23:30 AM,38.5321,1
7708,02/04/19 04:24:30 AM,38.4054,1
7710,02/04/19 04:25:30 AM,38.3398,1
7712,02/04/19 04:26:30 AM,38.5092,1
7714,02/04/19 04:27:30 AM,38.5367,1
7716,02/04/19 04:28:30 AM,38.4131,1
7718,02/04/19 04:29:30 AM,38.3368,1
7720,02/04/19 04:30:30 AM,38.3658,1
7722,02/04/19 04:31:30 AM,38.4436,1
7724,02/04/19 04:32:30 AM,38.3719,1
7726,02/04/19 04:33:30 AM,38.3337,1
7728,02/04/19 04:34:30 AM,38.3734,1
7730,02/04/19 04:35:30 AM,38.3474,1
7732,02/04/19 04:36:30 AM,38.2681,1
7734,02/04/19 04:37:30 AM,38.2498,1
7736,02/04/19 04:38:30 AM,38.4237,1
7738,02/04/19 04:39:30 AM,38.3703,1
7740,02/04/19 04:40:30 AM,38.4619,1
7742,02/04/19 04:41:30 AM,38.4283,1
7744,02/04/19 04:42:30 AM,38.3047,1
7746,02/04/19 04:43:30 AM,38.4939,1
7748,02/04/19 04:44:30 AM,38.352,1
7750,02/04/19 04:45:30 AM,38.3764,1
7752,02/04/19 04:46:30 AM,0.0275,0
7754,02/04/19 04:47:30 AM,0.0259,0
7756,02/04/19 04:48:30 AM,0.0259,0
7758,02/04/19 04:49:30 AM,0.0259,0
7760,02/04/19 04:50:30 AM,0.0259,0
7762,02/04/19 04:51:30 AM,0.0259,0
7764,02/04/19 04:52:30 AM,0.0259,0
7766,02/04/19 04:53:30 AM,0.0259,0
7768,02/04/19 04:54:30 AM,0.0275,0
7770,02/04/19 04:55:30 AM,0.0275,0
7772,02/04/19 04:56:30 AM,37.3922,1
7774,02/04/19 04:57:30 AM,37.9034,1
7776,02/04/19 04:58:30 AM,38.2895,1
7778,02/04/19 04:59:30 AM,38.2971,1
7780,02/04/19 05:00:30 AM,38.2635,1
7782,02/04/19 05:01:30 AM,38.3703,1
7784,02/04/19 05:02:30 AM,38.3474,1
7786,02/04/19 05:03:30 AM,38.4619,1
7788,02/04/19 05:04:30 AM,38.4833,1
7790,02/04/19 05:05:30 AM,38.3078,1
7792,02/04/19 05:06:30 AM,38.3551,1
7794,02/04/19 05:07:30 AM,38.3505,1
7796,02/04/19 05:08:30 AM,38.349000000000004,1
7798,02/04/19 05:09:30 AM,38.3124,1
7800,02/04/19 05:10:30 AM,38.2269,1
7802,02/04/19 05:11:30 AM,38.2361,1
7804,02/04/19 05:12:30 AM,38.2727,1
7806,02/04/19 05:13:30 AM,38.2132,1
7808,02/04/19 05:14:30 AM,38.2391,1
7810,02/04/19 05:15:30 AM,38.381,1
7812,02/04/19 05:16:30 AM,38.1949,1
7814,02/04/19 05:17:30 AM,38.3459,1
7816,02/04/19 05:18:30 AM,38.3932,1
7818,02/04/19 05:19:30 AM,38.1842,1
7820,02/04/19 05:20:30 AM,38.3307,1
7822,02/04/19 05:21:30 AM,38.1842,1
7824,02/04/19 05:22:30 AM,0.0275,0
7826,02/04/19 05:23:30 AM,0.0259,0
7828,02/04/19 05:24:30 AM,0.0259,0
7830,02/04/19 05:25:30 AM,0.0259,0
7832,02/04/19 05:26:30 AM,0.0259,0
7834,02/04/19 05:27:30 AM,0.0259,0
7836,02/04/19 05:28:30 AM,0.0259,0
7838,02/04/19 05:29:30 AM,0.0259,0
7840,02/04/19 05:30:30 AM,0.0275,0
7842,02/04/19 05:31:30 AM,0.0275,0
7844,02/04/19 05:32:30 AM,37.2244,1
7846,02/04/19 05:33:30 AM,38.0423,1
7848,02/04/19 05:34:30 AM,38.1399,1
7850,02/04/19 05:35:30 AM,38.3169,1
7852,02/04/19 05:36:30 AM,38.2361,1
7854,02/04/19 05:37:30 AM,38.1338,1
7856,02/04/19 05:38:30 AM,38.2559,1
7858,02/04/19 05:39:30 AM,38.558,1
7860,02/04/19 05:40:30 AM,38.4924,1
7862,02/04/19 05:41:30 AM,38.0652,1
7864,02/04/19 05:42:30 AM,38.1155,1
7866,02/04/19 05:43:30 AM,38.3734,1
7868,02/04/19 05:44:30 AM,38.3917,1
7870,02/04/19 05:45:30 AM,38.3734,1
7872,02/04/19 05:46:30 AM,38.1491,1
7874,02/04/19 05:47:30 AM,38.1262,1
7876,02/04/19 05:48:30 AM,38.3307,1
7878,02/04/19 05:49:30 AM,38.3459,1
7880,02/04/19 05:50:30 AM,38.3566,1
7882,02/04/19 05:51:30 AM,38.2773,1
7884,02/04/19 05:52:30 AM,38.3627,1
7886,02/04/19 05:53:30 AM,38.4314,1
7888,02/04/19 05:54:30 AM,38.4039,1
7890,02/04/19 05:55:30 AM,38.3566,1
7892,02/04/19 05:56:30 AM,38.3673,1
7894,02/04/19 05:57:30 AM,38.3139,1
7896,02/04/19 05:58:30 AM,0.0259,0
7898,02/04/19 05:59:30 AM,0.0259,0
7900,02/04/19 06:00:30 AM,0.0259,0
7902,02/04/19 06:01:30 AM,0.0259,0
7904,02/04/19 06:02:30 AM,0.0259,0
7906,02/04/19 06:03:30 AM,0.0259,0
7908,02/04/19 06:04:30 AM,0.0259,0
7910,02/04/19 06:05:30 AM,0.0275,0
7912,02/04/19 06:06:30 AM,0.0275,0
7914,02/04/19 06:07:30 AM,37.113,1
7916,02/04/19 06:08:30 AM,37.9171,1
7918,02/04/19 06:09:30 AM,38.1125,1
7920,02/04/19 06:10:30 AM,38.114000000000004,1
7922,02/04/19 06:11:30 AM,38.1155,1
7924,02/04/19 06:12:30 AM,37.8347,1
7926,02/04/19 06:13:30 AM,37.6394,1
7928,02/04/19 06:14:30 AM,37.673,1
7930,02/04/19 06:15:30 AM,37.7386,1
7932,02/04/19 06:16:30 AM,37.6104,1
7934,02/04/19 06:17:30 AM,37.6379,1
7936,02/04/19 06:18:30 AM,38.024,1
7938,02/04/19 06:19:30 AM,38.1109,1
7940,02/04/19 06:20:30 AM,38.1292,1
7942,02/04/19 06:21:30 AM,38.1811,1
7944,02/04/19 06:22:30 AM,38.1292,1
7946,02/04/19 06:23:30 AM,38.114000000000004,1
7948,02/04/19 06:24:30 AM,38.1109,1
7950,02/04/19 06:25:30 AM,37.9721,1
7952,02/04/19 06:26:30 AM,37.9446,1
7954,02/04/19 06:27:30 AM,37.9828,1
7956,02/04/19 06:28:30 AM,38.0209,1
7958,02/04/19 06:29:30 AM,38.1704,1
7960,02/04/19 06:30:30 AM,38.1521,1
7962,02/04/19 06:31:30 AM,0.032,0
7964,02/04/19 06:32:30 AM,0.0259,0
7966,02/04/19 06:33:30 AM,0.0259,0
7968,02/04/19 06:34:30 AM,0.0259,0
7970,02/04/19 06:35:30 AM,0.0259,0
7972,02/04/19 06:36:30 AM,0.0259,0
7974,02/04/19 06:37:30 AM,0.0259,0
7976,02/04/19 06:38:30 AM,0.0259,0
7978,02/04/19 06:39:30 AM,0.0275,0
7980,02/04/19 06:40:30 AM,0.0275,0
7982,02/04/19 06:41:30 AM,36.9085,1
7984,02/04/19 06:42:30 AM,37.5906,1
7986,02/04/19 06:43:30 AM,37.9278,1
7988,02/04/19 06:44:30 AM,38.1827,1
7990,02/04/19 06:45:30 AM,38.2208,1
7992,02/04/19 06:46:30 AM,38.0957,1
7994,02/04/19 06:47:30 AM,37.705,1
7996,02/04/19 06:48:30 AM,37.7569,1
7998,02/04/19 06:49:30 AM,37.8225,1
8000,02/04/19 06:50:30 AM,37.8561,1
8002,02/04/19 06:51:30 AM,37.9614,1
8004,02/04/19 06:52:30 AM,38.0362,1
8006,02/04/19 06:53:30 AM,38.0377,1
8008,02/04/19 06:54:30 AM,37.9446,1
8010,02/04/19 06:55:30 AM,37.9751,1
8012,02/04/19 06:56:30 AM,37.94,1
8014,02/04/19 06:57:30 AM,37.9339,1
8016,02/04/19 06:58:30 AM,38.0926,1
8018,02/04/19 06:59:30 AM,37.966,1
8020,02/04/19 07:00:30 AM,37.9736,1
8022,02/04/19 07:01:30 AM,38.0026,1
8024,02/04/19 07:02:30 AM,37.9141,1
8026,02/04/19 07:03:30 AM,37.8912,1
8028,02/04/19 07:04:30 AM,37.9873,1
8030,02/04/19 07:05:30 AM,37.9812,1
8032,02/04/19 07:06:30 AM,37.94,1
8034,02/04/19 07:07:30 AM,37.9629,1
8036,02/04/19 07:08:30 AM,37.9965,1
8038,02/04/19 07:09:30 AM,37.9828,1
8040,02/04/19 07:10:30 AM,37.8759,1
8042,02/04/19 07:11:30 AM,38.0591,1
8044,02/04/19 07:12:30 AM,38.0362,1
8046,02/04/19 07:13:30 AM,38.1369,1
8048,02/04/19 07:14:30 AM,38.1323,1
8050,02/04/19 07:15:30 AM,38.056,1
8052,02/04/19 07:16:30 AM,38.0713,1
8054,02/04/19 07:17:30 AM,38.0667,1
8056,02/04/19 07:18:30 AM,37.9767,1
8058,02/04/19 07:19:30 AM,38.2605,1
8060,02/04/19 07:20:30 AM,38.2635,1
8062,02/04/19 07:21:30 AM,38.2696,1
8064,02/04/19 07:22:30 AM,38.2605,1
8066,02/04/19 07:23:30 AM,38.3597,1
8068,02/04/19 07:24:30 AM,38.3551,1
8070,02/04/19 07:25:30 AM,38.0484,1
8072,02/04/19 07:26:30 AM,38.4222,1
8074,02/04/19 07:27:30 AM,38.4512,1
8076,02/04/19 07:28:30 AM,38.2391,1
8078,02/04/19 07:29:30 AM,38.0163,1
8080,02/04/19 07:30:30 AM,37.9522,1
8082,02/04/19 07:31:30 AM,37.8927,1
8084,02/04/19 07:32:30 AM,0.0244,0
8086,02/04/19 07:33:30 AM,0.0244,0
8088,02/04/19 07:34:30 AM,0.0229,0
8090,02/04/19 07:35:30 AM,0.0229,0
8092,02/04/19 07:36:30 AM,0.0229,0
8094,02/04/19 07:37:30 AM,0.0229,0
8096,02/04/19 07:38:30 AM,0.0244,0
8098,02/04/19 07:39:30 AM,0.0244,0
8100,02/04/19 07:40:30 AM,0.0244,0
8102,02/04/19 07:41:30 AM,35.9396,1
8104,02/04/19 07:42:30 AM,36.73,1
8106,02/04/19 07:43:30 AM,38.0194,1
8108,02/04/19 07:44:30 AM,38.1903,1
8110,02/04/19 07:45:30 AM,38.3749,1
8112,02/04/19 07:46:30 AM,38.5702,1
8114,02/04/19 07:47:30 AM,38.2864,1
8116,02/04/19 07:48:30 AM,38.5336,1
8118,02/04/19 07:49:30 AM,38.6877,1
8120,02/04/19 07:50:30 AM,38.6908,1
8122,02/04/19 07:51:30 AM,38.7823,1
8124,02/04/19 07:52:30 AM,38.7274,1
8126,02/04/19 07:53:30 AM,38.6908,1
8128,02/04/19 07:54:30 AM,38.4024,1
8130,02/04/19 07:55:30 AM,38.3032,1
8132,02/04/19 07:56:30 AM,38.4726,1
8134,02/04/19 07:57:30 AM,38.3764,1
8136,02/04/19 07:58:30 AM,38.5306,1
8138,02/04/19 07:59:30 AM,38.4619,1
8140,02/04/19 08:00:30 AM,38.5107,1
8142,02/04/19 08:01:30 AM,38.4924,1
8144,02/04/19 08:02:30 AM,38.5794,1
8146,02/04/19 08:03:30 AM,38.7549,1
8148,02/04/19 08:04:30 AM,38.6999,1
8150,02/04/19 08:05:30 AM,38.7655,1
8152,02/04/19 08:06:30 AM,38.6923,1
8154,02/04/19 08:07:30 AM,35.227,1
8156,02/04/19 08:08:30 AM,35.5779,1
8158,02/04/19 08:09:30 AM,35.3246,1
8160,02/04/19 08:10:30 AM,35.3109,1
8162,02/04/19 08:11:30 AM,35.3948,1
8164,02/04/19 08:12:30 AM,35.3719,1
8166,02/04/19 08:13:30 AM,35.3933,1
8168,02/04/19 08:14:30 AM,35.3658,1
8170,02/04/19 08:15:30 AM,35.4299,1
8172,02/04/19 08:16:30 AM,35.3613,1
8174,02/04/19 08:17:30 AM,35.4482,1
8176,02/04/19 08:18:30 AM,35.4788,1
8178,02/04/19 08:19:30 AM,35.5657,1
8180,02/04/19 08:20:30 AM,35.5169,1
8182,02/04/19 08:21:30 AM,35.4269,1
8184,02/04/19 08:22:30 AM,35.494,1
8186,02/04/19 08:23:30 AM,35.6069,1
8188,02/04/19 08:24:30 AM,35.6695,1
8190,02/04/19 08:25:30 AM,35.6603,1
8192,02/04/19 08:26:30 AM,35.639,1
8194,02/04/19 08:27:30 AM,35.7778,1
8196,02/04/19 08:28:30 AM,35.8511,1
8198,02/04/19 08:29:30 AM,35.760999999999996,1
8200,02/04/19 08:30:30 AM,35.8862,1
8202,02/04/19 08:31:30 AM,35.61,1
8204,02/04/19 08:32:30 AM,0.0305,0
8206,02/04/19 08:33:30 AM,0.0305,0
8208,02/04/19 08:34:30 AM,0.0305,0
8210,02/04/19 08:35:30 AM,0.0305,0
8212,02/04/19 08:36:30 AM,0.0305,0
8214,02/04/19 08:37:30 AM,0.0305,0
8216,02/04/19 08:38:30 AM,0.0305,0
8218,02/04/19 08:39:30 AM,0.0305,0
8220,02/04/19 08:40:30 AM,0.0305,0
8222,02/04/19 08:41:30 AM,36.4721,1
8224,02/04/19 08:42:30 AM,38.0926,1
8226,02/04/19 08:43:30 AM,37.5021,1
8228,02/04/19 08:44:30 AM,35.935,1
8230,02/04/19 08:45:30 AM,36.2722,1
8232,02/04/19 08:46:30 AM,36.1166,1
8234,02/04/19 08:47:30 AM,36.0464,1
8236,02/04/19 08:48:30 AM,36.0739,1
8238,02/04/19 08:49:30 AM,36.1074,1
8240,02/04/19 08:50:30 AM,36.2387,1
8242,02/04/19 08:51:30 AM,36.3088,1
8244,02/04/19 08:52:30 AM,36.2325,1
8246,02/04/19 08:53:30 AM,36.1501,1
8248,02/04/19 08:54:30 AM,36.2493,1
8250,02/04/19 08:55:30 AM,36.1929,1
8252,02/04/19 08:56:30 AM,36.4172,1
8254,02/04/19 08:57:30 AM,36.1898,1
8256,02/04/19 08:58:30 AM,36.2478,1
8258,02/04/19 08:59:30 AM,36.2646,1
8260,02/04/19 09:00:30 AM,36.463,1
8262,02/04/19 09:01:30 AM,36.379,1
8264,02/04/19 09:02:30 AM,36.4965,1
8266,02/04/19 09:03:30 AM,36.4508,1
8268,02/04/19 09:04:30 AM,36.5957,1
8270,02/04/19 09:05:30 AM,36.6415,1
8272,02/04/19 09:06:30 AM,36.6247,1
8274,02/04/19 09:07:30 AM,36.5957,1
8276,02/04/19 09:08:30 AM,36.6827,1
8278,02/04/19 09:09:30 AM,36.6491,1
8280,02/04/19 09:10:30 AM,36.5637,1
8282,02/04/19 09:11:30 AM,36.817,1
8284,02/04/19 09:12:30 AM,36.7315,1
8286,02/04/19 09:13:30 AM,36.7117,1
8288,02/04/19 09:14:30 AM,36.7926,1
8290,02/04/19 09:15:30 AM,36.6461,1
8292,02/04/19 09:16:30 AM,36.6659,1
8294,02/04/19 09:17:30 AM,36.6918,1
8296,02/04/19 09:18:30 AM,36.8246,1
8298,02/04/19 09:19:30 AM,36.6995,1
8300,02/04/19 09:20:30 AM,36.6781,1
8302,02/04/19 09:21:30 AM,37.1649,1
8304,02/04/19 09:22:30 AM,37.2305,1
8306,02/04/19 09:23:30 AM,37.145,1
8308,02/04/19 09:24:30 AM,37.2244,1
8310,02/04/19 09:25:30 AM,37.2061,1
8312,02/04/19 09:26:30 AM,37.1756,1
8314,02/04/19 09:27:30 AM,37.3297,1
8316,02/04/19 09:28:30 AM,37.4716,1
8318,02/04/19 09:29:30 AM,37.4411,1
8320,02/04/19 09:30:30 AM,37.2854,1
8322,02/04/19 09:31:30 AM,37.2259,1
8324,02/04/19 09:32:30 AM,0.0381,0
8326,02/04/19 09:33:30 AM,0.0351,0
8328,02/04/19 09:34:30 AM,0.0336,0
8330,02/04/19 09:35:30 AM,0.0336,0
8332,02/04/19 09:36:30 AM,0.0336,0
8334,02/04/19 09:37:30 AM,0.0336,0
8336,02/04/19 09:38:30 AM,0.0351,0
8338,02/04/19 09:39:30 AM,0.0351,0
8340,02/04/19 09:40:30 AM,0.0351,0
8342,02/04/19 09:41:30 AM,37.4044,1
8344,02/04/19 09:42:30 AM,38.7625,1
8346,02/04/19 09:43:30 AM,37.2702,1
8348,02/04/19 09:44:30 AM,37.5601,1
8350,02/04/19 09:45:30 AM,37.1099,1
8352,02/04/19 09:46:30 AM,36.791,1
8354,02/04/19 09:47:30 AM,36.7758,1
8356,02/04/19 09:48:30 AM,37.2015,1
8358,02/04/19 09:49:30 AM,36.9192,1
8360,02/04/19 09:50:30 AM,36.7285,1
8362,02/04/19 09:51:30 AM,36.8368,1
8364,02/04/19 09:52:30 AM,36.8399,1
8366,02/04/19 09:53:30 AM,36.7407,1
8368,02/04/19 09:54:30 AM,37.0748,1
8370,02/04/19 09:55:30 AM,36.6857,1
8372,02/04/19 09:56:30 AM,36.8658,1
8374,02/04/19 09:57:30 AM,36.8856,1
8376,02/04/19 09:58:30 AM,36.6903,1
8378,02/04/19 09:59:30 AM,36.3775,1
8380,02/04/19 10:00:30 AM,36.7422,1
8382,02/04/19 10:01:30 AM,36.6506,1
8384,02/04/19 10:02:30 AM,36.7788,1
8386,02/04/19 10:03:30 AM,36.7559,1
8388,02/04/19 10:04:30 AM,36.9329,1
8390,02/04/19 10:05:30 AM,37.0397,1
8392,02/04/19 10:06:30 AM,37.0459,1
8394,02/04/19 10:07:30 AM,37.0825,1
8396,02/04/19 10:08:30 AM,37.2076,1
8398,02/04/19 10:09:30 AM,37.1313,1
8400,02/04/19 10:10:30 AM,37.260999999999996,1
8402,02/04/19 10:11:30 AM,37.4289,1
8404,02/04/19 10:12:30 AM,37.2412,1
8406,02/04/19 10:13:30 AM,37.2229,1
8408,02/04/19 10:14:30 AM,37.4228,1
8410,02/04/19 10:15:30 AM,37.2778,1
8412,02/04/19 10:16:30 AM,37.3785,1
8414,02/04/19 10:17:30 AM,37.2763,1
8416,02/04/19 10:18:30 AM,37.4426,1
8418,02/04/19 10:19:30 AM,37.6455,1
8420,02/04/19 10:20:30 AM,37.4716,1
8422,02/04/19 10:21:30 AM,37.1847,1
8424,02/04/19 10:22:30 AM,37.3831,1
8426,02/04/19 10:23:30 AM,37.2656,1
8428,02/04/19 10:24:30 AM,37.1008,1
8430,02/04/19 10:25:30 AM,37.4411,1
8432,02/04/19 10:26:30 AM,37.435,1
8434,02/04/19 10:27:30 AM,37.171,1
8436,02/04/19 10:28:30 AM,36.9589,1
8438,02/04/19 10:29:30 AM,37.0657,1
8440,02/04/19 10:30:30 AM,37.2244,1
8442,02/04/19 10:31:30 AM,36.8902,1
8444,02/04/19 10:32:30 AM,26.0792,1
8446,02/04/19 10:33:30 AM,0.0336,0
8448,02/04/19 10:34:30 AM,0.0336,0
8450,02/04/19 10:35:30 AM,0.0336,0
8452,02/04/19 10:36:30 AM,0.0336,0
8454,02/04/19 10:37:30 AM,0.0336,0
8456,02/04/19 10:38:30 AM,0.0336,0
8458,02/04/19 10:39:30 AM,0.0336,0
8460,02/04/19 10:40:30 AM,0.0336,0
8462,02/04/19 10:41:30 AM,0.0336,0
8464,02/04/19 10:42:30 AM,38.8678,1
8466,02/04/19 10:43:30 AM,37.2519,1
8468,02/04/19 10:44:30 AM,37.1984,1
8470,02/04/19 10:45:30 AM,37.4014,1
8472,02/04/19 10:46:30 AM,37.2671,1
8474,02/04/19 10:47:30 AM,37.2015,1
8476,02/04/19 10:48:30 AM,37.4014,1
8478,02/04/19 10:49:30 AM,37.5265,1
8480,02/04/19 10:50:30 AM,37.792,1
8482,02/04/19 10:51:30 AM,37.4426,1
8484,02/04/19 10:52:30 AM,37.2976,1
8486,02/04/19 10:53:30 AM,37.4166,1
8488,02/04/19 10:54:30 AM,37.2732,1
8490,02/04/19 10:55:30 AM,37.2152,1
8492,02/04/19 10:56:30 AM,37.229,1
8494,02/04/19 10:57:30 AM,37.3342,1
8496,02/04/19 10:58:30 AM,37.2396,1
8498,02/04/19 10:59:30 AM,37.3083,1
8500,02/04/19 11:00:30 AM,37.5631,1
8502,02/04/19 11:01:30 AM,37.2763,1
8504,02/04/19 11:02:30 AM,37.4426,1
8506,02/04/19 11:03:30 AM,37.3968,1
8508,02/04/19 11:04:30 AM,37.6364,1
