,time,amps
3665,02/02/19 06:40:30 PM,0.0275
3667,02/02/19 06:41:30 PM,0.0275
3669,02/02/19 06:42:30 PM,0.0275
3671,02/02/19 06:43:30 PM,0.0275
3673,02/02/19 06:44:30 PM,0.0275
3675,02/02/19 06:45:30 PM,0.028999999999999998
3677,02/02/19 06:46:30 PM,38.146
3679,02/02/19 06:47:30 PM,36.1791
3681,02/02/19 06:48:30 PM,36.8948
3683,02/02/19 06:49:30 PM,37.0993
3685,02/02/19 06:50:30 PM,36.8933
3687,02/02/19 06:51:30 PM,36.8643
3689,02/02/19 06:52:30 PM,36.7819
3691,02/02/19 06:53:30 PM,37.0443
3693,02/02/19 06:54:30 PM,37.113
3695,02/02/19 06:55:30 PM,36.8292
3697,02/02/19 06:56:30 PM,36.9116
3699,02/02/19 06:57:30 PM,36.9451
3701,02/02/19 06:58:30 PM,36.968
3703,02/02/19 06:59:30 PM,36.9085
3705,02/02/19 07:00:30 PM,37.1283
3707,02/02/19 07:01:30 PM,36.9085
3709,02/02/19 07:02:30 PM,37.1145
3711,02/02/19 07:03:30 PM,37.1649
3713,02/02/19 07:04:30 PM,36.9833
3715,02/02/19 07:05:30 PM,36.9833
3717,02/02/19 07:06:30 PM,37.2519
3719,02/02/19 07:07:30 PM,37.1481
3721,02/02/19 07:08:30 PM,36.9635
3723,02/02/19 07:09:30 PM,36.9772
3725,02/02/19 07:10:30 PM,36.8795
3727,02/02/19 07:11:30 PM,37.0703
3729,02/02/19 07:12:30 PM,37.0489
3731,02/02/19 07:13:30 PM,37.0001
3733,02/02/19 07:14:30 PM,37.0565
3735,02/02/19 07:15:30 PM,37.1481
3737,02/02/19 07:16:30 PM,37.1725
3739,02/02/19 07:17:30 PM,37.0092
3741,02/02/19 07:18:30 PM,37.113
3743,02/02/19 07:19:30 PM,37.0901
3745,02/02/19 07:20:30 PM,37.1054
3747,02/02/19 07:21:30 PM,37.0016
3749,02/02/19 07:22:30 PM,37.0871
3751,02/02/19 07:23:30 PM,37.1786
3753,02/02/19 07:24:30 PM,37.0611
3755,02/02/19 07:25:30 PM,37.1695
3757,02/02/19 07:26:30 PM,37.1588
3759,02/02/19 07:27:30 PM,37.1511
3761,02/02/19 07:28:30 PM,37.1466
3763,02/02/19 07:29:30 PM,37.1923
3765,02/02/19 07:30:30 PM,37.1344
3767,02/02/19 07:31:30 PM,37.1725
3769,02/02/19 07:32:30 PM,37.1954
3771,02/02/19 07:33:30 PM,37.0962
3773,02/02/19 07:34:30 PM,37.0123
3775,02/02/19 07:35:30 PM,37.113
3777,02/02/19 07:36:30 PM,37.0092
3779,02/02/19 07:37:30 PM,0.0336
3781,02/02/19 07:38:30 PM,0.028999999999999998
3783,02/02/19 07:39:30 PM,0.028999999999999998
3785,02/02/19 07:40:30 PM,0.028999999999999998
3787,02/02/19 07:41:30 PM,0.028999999999999998
3789,02/02/19 07:42:30 PM,0.028999999999999998
3791,02/02/19 07:43:30 PM,0.028999999999999998
3793,02/02/19 07:44:30 PM,0.028999999999999998
3795,02/02/19 07:45:30 PM,0.028999999999999998
3797,02/02/19 07:46:30 PM,38.2376
3799,02/02/19 07:47:30 PM,39.6002
3801,02/02/19 07:48:30 PM,36.7239
3803,02/02/19 07:49:30 PM,36.9436
3805,02/02/19 07:50:30 PM,36.9375
3807,02/02/19 07:51:30 PM,37.0214
3809,02/02/19 07:52:30 PM,37.1405
3811,02/02/19 07:53:30 PM,37.1099
3813,02/02/19 07:54:30 PM,37.174
3815,02/02/19 07:55:30 PM,37.232
3817,02/02/19 07:56:30 PM,37.2366
3819,02/02/19 07:57:30 PM,36.968
3821,02/02/19 07:58:30 PM,36.939
3823,02/02/19 07:59:30 PM,37.0489
3825,02/02/19 08:00:30 PM,37.0138
3827,02/02/19 08:01:30 PM,36.9284
3829,02/02/19 08:02:30 PM,37.0779
3831,02/02/19 08:03:30 PM,37.0031
3833,02/02/19 08:04:30 PM,36.8322
3835,02/02/19 08:05:30 PM,37.0977
3837,02/02/19 08:06:30 PM,36.9833
3839,02/02/19 08:07:30 PM,36.7758
3841,02/02/19 08:08:30 PM,36.7681
3843,02/02/19 08:09:30 PM,36.7681
3845,02/02/19 08:10:30 PM,36.8032
3847,02/02/19 08:11:30 PM,36.9711
3849,02/02/19 08:12:30 PM,36.9177
3851,02/02/19 08:13:30 PM,36.8978
3853,02/02/19 08:14:30 PM,36.8338
3855,02/02/19 08:15:30 PM,37.0169
3857,02/02/19 08:16:30 PM,36.7239
3859,02/02/19 08:17:30 PM,36.9238
3861,02/02/19 08:18:30 PM,36.8368
3863,02/02/19 08:19:30 PM,36.8505
3865,02/02/19 08:20:30 PM,36.8856
3867,02/02/19 08:21:30 PM,36.8902
3869,02/02/19 08:22:30 PM,36.8994
3871,02/02/19 08:23:30 PM,36.7666
3873,02/02/19 08:24:30 PM,36.733000000000004
3875,02/02/19 08:25:30 PM,36.7239
3877,02/02/19 08:26:30 PM,36.8383
3879,02/02/19 08:27:30 PM,0.0275
3881,02/02/19 08:28:30 PM,0.0275
3883,02/02/19 08:29:30 PM,0.0275
3885,02/02/19 08:30:30 PM,0.0275
3887,02/02/19 08:31:30 PM,0.0275
3889,02/02/19 08:32:30 PM,0.0275
3891,02/02/19 08:33:30 PM,0.0275
3893,02/02/19 08:34:30 PM,0.028999999999999998
3895,02/02/19 08:35:30 PM,37.7142
3897,02/02/19 08:36:30 PM,36.5728
3899,02/02/19 08:37:30 PM,37.1054
3901,02/02/19 08:38:30 PM,37.2747
3903,02/02/19 08:39:30 PM,36.8612
3905,02/02/19 08:40:30 PM,36.9436
3907,02/02/19 08:41:30 PM,37.052
3909,02/02/19 08:42:30 PM,36.9146
3911,02/02/19 08:43:30 PM,37.0016
3913,02/02/19 08:44:30 PM,37.025999999999996
3915,02/02/19 08:45:30 PM,36.7315
3917,02/02/19 08:46:30 PM,36.8353
3919,02/02/19 08:47:30 PM,36.8673
3921,02/02/19 08:48:30 PM,36.9299
3923,02/02/19 08:49:30 PM,37.0062
3925,02/02/19 08:50:30 PM,36.8139
3927,02/02/19 08:51:30 PM,36.8719
3929,02/02/19 08:52:30 PM,36.7742
3931,02/02/19 08:53:30 PM,36.7636
3933,02/02/19 08:54:30 PM,36.8063
3935,02/02/19 08:55:30 PM,36.9558
3937,02/02/19 08:56:30 PM,36.8505
3939,02/02/19 08:57:30 PM,36.8368
3941,02/02/19 08:58:30 PM,36.8673
3943,02/02/19 08:59:30 PM,36.8566
3945,02/02/19 09:00:30 PM,36.8078
3947,02/02/19 09:01:30 PM,36.9345
3949,02/02/19 09:02:30 PM,36.9619
3951,02/02/19 09:03:30 PM,36.82
3953,02/02/19 09:04:30 PM,36.8139
3955,02/02/19 09:05:30 PM,36.8887
3957,02/02/19 09:06:30 PM,36.9619
3959,02/02/19 09:07:30 PM,36.7681
3961,02/02/19 09:08:30 PM,36.9451
3963,02/02/19 09:09:30 PM,36.9345
3965,02/02/19 09:10:30 PM,36.9192
3967,02/02/19 09:11:30 PM,37.3053
3969,02/02/19 09:12:30 PM,37.2
3971,02/02/19 09:13:30 PM,37.1145
3973,02/02/19 09:14:30 PM,37.2412
3975,02/02/19 09:15:30 PM,37.2244
3977,02/02/19 09:16:30 PM,37.3404
3979,02/02/19 09:17:30 PM,36.9665
3981,02/02/19 09:18:30 PM,36.968
3983,02/02/19 09:19:30 PM,36.9619
3985,02/02/19 09:20:30 PM,36.8322
3987,02/02/19 09:21:30 PM,36.7651
3989,02/02/19 09:22:30 PM,36.8444
3991,02/02/19 09:23:30 PM,36.9131
3993,02/02/19 09:24:30 PM,36.7285
3995,02/02/19 09:25:30 PM,36.8917
3997,02/02/19 09:26:30 PM,0.0305
3999,02/02/19 09:27:30 PM,0.028999999999999998
4001,02/02/19 09:28:30 PM,0.028999999999999998
4003,02/02/19 09:29:30 PM,0.028999999999999998
4005,02/02/19 09:30:30 PM,0.028999999999999998
4007,02/02/19 09:31:30 PM,0.028999999999999998
4009,02/02/19 09:32:30 PM,0.028999999999999998
4011,02/02/19 09:33:30 PM,0.028999999999999998
4013,02/02/19 09:34:30 PM,0.028999999999999998
4015,02/02/19 09:35:30 PM,35.9197
4017,02/02/19 09:36:30 PM,39.0555
4019,02/02/19 09:37:30 PM,36.5743
4021,02/02/19 09:38:30 PM,37.1344
4023,02/02/19 09:39:30 PM,37.1038
4025,02/02/19 09:40:30 PM,36.8933
4027,02/02/19 09:41:30 PM,36.788000000000004
4029,02/02/19 09:42:30 PM,36.7315
4031,02/02/19 09:43:30 PM,36.8139
4033,02/02/19 09:44:30 PM,36.875
4035,02/02/19 09:45:30 PM,37.0001
4037,02/02/19 09:46:30 PM,37.1084
4039,02/02/19 09:47:30 PM,36.7849
4041,02/02/19 09:48:30 PM,36.7712
4043,02/02/19 09:49:30 PM,36.6522
4045,02/02/19 09:50:30 PM,36.8673
4047,02/02/19 09:51:30 PM,36.9451
4049,02/02/19 09:52:30 PM,36.6796
4051,02/02/19 09:53:30 PM,36.7086
4053,02/02/19 09:54:30 PM,36.6629
4055,02/02/19 09:55:30 PM,36.7453
4057,02/02/19 09:56:30 PM,36.8154
4059,02/02/19 09:57:30 PM,36.9314
4061,02/02/19 09:58:30 PM,36.8002
4063,02/02/19 09:59:30 PM,36.9665
4065,02/02/19 10:00:30 PM,36.9162
4067,02/02/19 10:01:30 PM,36.8795
4069,02/02/19 10:02:30 PM,36.9207
4071,02/02/19 10:03:30 PM,36.9314
4073,02/02/19 10:04:30 PM,36.9924
4075,02/02/19 10:05:30 PM,37.0382
4077,02/02/19 10:06:30 PM,36.8933
4079,02/02/19 10:07:30 PM,36.7773
4081,02/02/19 10:08:30 PM,36.8261
4083,02/02/19 10:09:30 PM,36.7422
4085,02/02/19 10:10:30 PM,0.0275
4087,02/02/19 10:11:30 PM,0.0259
4089,02/02/19 10:12:30 PM,0.0259
4091,02/02/19 10:13:30 PM,0.0259
4093,02/02/19 10:14:30 PM,0.0259
4095,02/02/19 10:15:30 PM,0.0259
4097,02/02/19 10:16:30 PM,0.0259
4099,02/02/19 10:17:30 PM,0.0275
4101,02/02/19 10:18:30 PM,0.028999999999999998
4103,02/02/19 10:19:30 PM,36.9162
4105,02/02/19 10:20:30 PM,39.234
4107,02/02/19 10:21:30 PM,36.466
4109,02/02/19 10:22:30 PM,36.7437
4111,02/02/19 10:23:30 PM,36.8597
4113,02/02/19 10:24:30 PM,36.6781
4115,02/02/19 10:25:30 PM,36.7727
4117,02/02/19 10:26:30 PM,36.7681
4119,02/02/19 10:27:30 PM,36.7071
4121,02/02/19 10:28:30 PM,36.8276
4123,02/02/19 10:29:30 PM,36.8383
4125,02/02/19 10:30:30 PM,36.7681
4127,02/02/19 10:31:30 PM,36.9772
4129,02/02/19 10:32:30 PM,36.849000000000004
4131,02/02/19 10:33:30 PM,36.7971
4133,02/02/19 10:34:30 PM,36.8765
4135,02/02/19 10:35:30 PM,36.7391
4137,02/02/19 10:36:30 PM,36.9146
4139,02/02/19 10:37:30 PM,36.7803
4141,02/02/19 10:38:30 PM,36.9146
4143,02/02/19 10:39:30 PM,36.7285
4145,02/02/19 10:40:30 PM,36.5972
4147,02/02/19 10:41:30 PM,36.7071
4149,02/02/19 10:42:30 PM,36.8536
4151,02/02/19 10:43:30 PM,36.6491
4153,02/02/19 10:44:30 PM,36.6491
4155,02/02/19 10:45:30 PM,36.8353
4157,02/02/19 10:46:30 PM,36.6232
4159,02/02/19 10:47:30 PM,36.8536
4161,02/02/19 10:48:30 PM,36.5606
4163,02/02/19 10:49:30 PM,36.6506
4165,02/02/19 10:50:30 PM,36.5698
4167,02/02/19 10:51:30 PM,36.6796
4169,02/02/19 10:52:30 PM,36.8994
4171,02/02/19 10:53:30 PM,36.878
4173,02/02/19 10:54:30 PM,36.5179
4175,02/02/19 10:55:30 PM,36.5942
4177,02/02/19 10:56:30 PM,36.7102
4179,02/02/19 10:57:30 PM,36.611
4181,02/02/19 10:58:30 PM,36.6384
4183,02/02/19 10:59:30 PM,36.585
4185,02/02/19 11:00:30 PM,36.5347
4187,02/02/19 11:01:30 PM,36.5316
4189,02/02/19 11:02:30 PM,36.6934
4191,02/02/19 11:03:30 PM,36.524
4193,02/02/19 11:04:30 PM,36.492
4195,02/02/19 11:05:30 PM,36.318000000000005
4197,02/02/19 11:06:30 PM,36.6247
4199,02/02/19 11:07:30 PM,36.6644
4201,02/02/19 11:08:30 PM,36.4736
4203,02/02/19 11:09:30 PM,36.5682
4205,02/02/19 11:10:30 PM,0.0351
4207,02/02/19 11:11:30 PM,0.028999999999999998
4209,02/02/19 11:12:30 PM,0.028999999999999998
4211,02/02/19 11:13:30 PM,0.0275
4213,02/02/19 11:14:30 PM,0.0275
4215,02/02/19 11:15:30 PM,0.0275
4217,02/02/19 11:16:30 PM,0.0275
4219,02/02/19 11:17:30 PM,0.0275
4221,02/02/19 11:18:30 PM,0.0275
4223,02/02/19 11:19:30 PM,37.7462
4225,02/02/19 11:20:30 PM,37.9873
4227,02/02/19 11:21:30 PM,39.118
4229,02/02/19 11:22:30 PM,35.5337
4231,02/02/19 11:23:30 PM,35.9884
4233,02/02/19 11:24:30 PM,35.967
4235,02/02/19 11:25:30 PM,36.1318
4237,02/02/19 11:26:30 PM,35.938
4239,02/02/19 11:27:30 PM,35.993
4241,02/02/19 11:28:30 PM,36.1776
4243,02/02/19 11:29:30 PM,35.906
4245,02/02/19 11:30:30 PM,35.7626
4247,02/02/19 11:31:30 PM,35.993
4249,02/02/19 11:32:30 PM,36.0525
4251,02/02/19 11:33:30 PM,36.0601
4253,02/02/19 11:34:30 PM,35.9289
4255,02/02/19 11:35:30 PM,35.8831
4257,02/02/19 11:36:30 PM,36.0204
4259,02/02/19 11:37:30 PM,35.7366
4261,02/02/19 11:38:30 PM,35.9609
4263,02/02/19 11:39:30 PM,35.8099
4265,02/02/19 11:40:30 PM,35.6832
4267,02/02/19 11:41:30 PM,35.8755
4269,02/02/19 11:42:30 PM,35.7824
4271,02/02/19 11:43:30 PM,35.8206
4273,02/02/19 11:44:30 PM,35.9442
4275,02/02/19 11:45:30 PM,35.9335
4277,02/02/19 11:46:30 PM,35.8679
4279,02/02/19 11:47:30 PM,35.8007
4281,02/02/19 11:48:30 PM,35.8556
4283,02/02/19 11:49:30 PM,35.8312
4285,02/02/19 11:50:30 PM,35.8572
4287,02/02/19 11:51:30 PM,35.8785
4289,02/02/19 11:52:30 PM,35.8083
4291,02/02/19 11:53:30 PM,35.8282
4293,02/02/19 11:54:30 PM,35.8129
4295,02/02/19 11:55:30 PM,35.9014
4297,02/02/19 11:56:30 PM,35.816
4299,02/02/19 11:57:30 PM,35.7778
4301,02/02/19 11:58:30 PM,35.8358
4303,02/02/19 11:59:30 PM,35.8358
4305,02/03/19 12:00:30 AM,35.9442
4307,02/03/19 12:01:30 AM,35.7473
4309,02/03/19 12:02:30 AM,35.7076
4311,02/03/19 12:03:30 AM,35.8572
4313,02/03/19 12:04:30 AM,35.9564
4315,02/03/19 12:05:30 AM,35.7
4317,02/03/19 12:06:30 AM,35.8267
4319,02/03/19 12:07:30 AM,35.7534
4321,02/03/19 12:08:30 AM,35.8419
4323,02/03/19 12:09:30 AM,35.7321
4325,02/03/19 12:10:30 AM,0.0305
4327,02/03/19 12:11:30 AM,0.028999999999999998
4329,02/03/19 12:12:30 AM,0.0275
4331,02/03/19 12:13:30 AM,0.0275
4333,02/03/19 12:14:30 AM,0.0275
4335,02/03/19 12:15:30 AM,0.0275
4337,02/03/19 12:16:30 AM,0.0275
4339,02/03/19 12:17:30 AM,0.0275
4341,02/03/19 12:18:30 AM,0.0275
4343,02/03/19 12:19:30 AM,37.1099
4345,02/03/19 12:20:30 AM,37.3159
4347,02/03/19 12:21:30 AM,38.3627
4349,02/03/19 12:22:30 AM,39.1226
4351,02/03/19 12:23:30 AM,35.7061
4353,02/03/19 12:24:30 AM,36.1975
4355,02/03/19 12:25:30 AM,36.1517
4357,02/03/19 12:26:30 AM,35.6756
4359,02/03/19 12:27:30 AM,35.6619
4361,02/03/19 12:28:30 AM,35.6954
4363,02/03/19 12:29:30 AM,35.5825
4365,02/03/19 12:30:30 AM,35.5749
4367,02/03/19 12:31:30 AM,35.6054
4369,02/03/19 12:32:30 AM,35.580999999999996
4371,02/03/19 12:33:30 AM,35.6847
4373,02/03/19 12:34:30 AM,35.5108
4375,02/03/19 12:35:30 AM,35.4208
4377,02/03/19 12:36:30 AM,35.6008
4379,02/03/19 12:37:30 AM,35.4391
4381,02/03/19 12:38:30 AM,35.5352
4383,02/03/19 12:39:30 AM,35.5383
4385,02/03/19 12:40:30 AM,35.5978
4387,02/03/19 12:41:30 AM,35.5795
4389,02/03/19 12:42:30 AM,35.4788
4391,02/03/19 12:43:30 AM,35.491
4393,02/03/19 12:44:30 AM,35.3658
4395,02/03/19 12:45:30 AM,35.6268
4397,02/03/19 12:46:30 AM,35.6039
4399,02/03/19 12:47:30 AM,35.4589
4401,02/03/19 12:48:30 AM,35.5917
4403,02/03/19 12:49:30 AM,35.5871
4405,02/03/19 12:50:30 AM,35.5703
4407,02/03/19 12:51:30 AM,35.6649
4409,02/03/19 12:52:30 AM,35.5673
4411,02/03/19 12:53:30 AM,35.5291
4413,02/03/19 12:54:30 AM,35.6405
4415,02/03/19 12:55:30 AM,35.5413
4417,02/03/19 12:56:30 AM,35.9487
4419,02/03/19 12:57:30 AM,35.9777
4421,02/03/19 12:58:30 AM,35.9655
4423,02/03/19 12:59:30 AM,36.0159
4425,02/03/19 01:00:30 AM,35.8953
4427,02/03/19 01:01:30 AM,35.8968
4429,02/03/19 01:02:30 AM,35.7488
4431,02/03/19 01:03:30 AM,35.7122
4433,02/03/19 01:04:30 AM,35.8877
4435,02/03/19 01:05:30 AM,35.9213
4437,02/03/19 01:06:30 AM,35.9289
4439,02/03/19 01:07:30 AM,35.8267
4441,02/03/19 01:08:30 AM,35.6435
4443,02/03/19 01:09:30 AM,36.0204
4445,02/03/19 01:10:30 AM,0.0305
4447,02/03/19 01:11:30 AM,0.0275
4449,02/03/19 01:12:30 AM,0.0275
4451,02/03/19 01:13:30 AM,0.0275
4453,02/03/19 01:14:30 AM,0.0275
4455,02/03/19 01:15:30 AM,0.0275
4457,02/03/19 01:16:30 AM,0.0275
4459,02/03/19 01:17:30 AM,0.0275
4461,02/03/19 01:18:30 AM,0.0275
4463,02/03/19 01:19:30 AM,37.3251
4465,02/03/19 01:20:30 AM,36.8002
4467,02/03/19 01:21:30 AM,38.172
4469,02/03/19 01:22:30 AM,38.4237
4471,02/03/19 01:23:30 AM,38.7045
4473,02/03/19 01:24:30 AM,38.6984
4475,02/03/19 01:25:30 AM,38.7762
4477,02/03/19 01:26:30 AM,38.8769
4479,02/03/19 01:27:30 AM,38.8479
4481,02/03/19 01:28:30 AM,38.8968
4483,02/03/19 01:29:30 AM,38.8724
4485,02/03/19 01:30:30 AM,36.2295
4487,02/03/19 01:31:30 AM,35.5673
4489,02/03/19 01:32:30 AM,35.4345
4491,02/03/19 01:33:30 AM,35.4299
4493,02/03/19 01:34:30 AM,35.4864
4495,02/03/19 01:35:30 AM,35.461999999999996
4497,02/03/19 01:36:30 AM,35.3185
4499,02/03/19 01:37:30 AM,35.3994
4501,02/03/19 01:38:30 AM,35.404
4503,02/03/19 01:39:30 AM,35.3841
4505,02/03/19 01:40:30 AM,35.3613
4507,02/03/19 01:41:30 AM,35.3002
4509,02/03/19 01:42:30 AM,35.4391
4511,02/03/19 01:43:30 AM,35.2056
4513,02/03/19 01:44:30 AM,35.3185
4515,02/03/19 01:45:30 AM,35.259
4517,02/03/19 01:46:30 AM,35.3216
4519,02/03/19 01:47:30 AM,35.4376
4521,02/03/19 01:48:30 AM,35.3307
4523,02/03/19 01:49:30 AM,35.2911
4525,02/03/19 01:50:30 AM,35.4162
4527,02/03/19 01:51:30 AM,35.2163
4529,02/03/19 01:52:30 AM,35.2178
4531,02/03/19 01:53:30 AM,35.0927
4533,02/03/19 01:54:30 AM,35.1873
4535,02/03/19 01:55:30 AM,35.1476
4537,02/03/19 01:56:30 AM,35.317
4539,02/03/19 01:57:30 AM,35.259
4541,02/03/19 01:58:30 AM,35.201
4543,02/03/19 01:59:30 AM,35.0622
4545,02/03/19 02:00:30 AM,34.966
4547,02/03/19 02:01:30 AM,35.2056
4549,02/03/19 02:02:30 AM,35.1247
4551,02/03/19 02:03:30 AM,35.0469
4553,02/03/19 02:04:30 AM,35.079
4555,02/03/19 02:05:30 AM,35.0607
4557,02/03/19 02:06:30 AM,35.0958
4559,02/03/19 02:07:30 AM,34.9783
4561,02/03/19 02:08:30 AM,35.1324
4563,02/03/19 02:09:30 AM,35.1217
4565,02/03/19 02:10:30 AM,0.028999999999999998
4567,02/03/19 02:11:30 AM,0.0275
4569,02/03/19 02:12:30 AM,0.0275
4571,02/03/19 02:13:30 AM,0.0275
4573,02/03/19 02:14:30 AM,0.0275
4575,02/03/19 02:15:30 AM,0.0275
4577,02/03/19 02:16:30 AM,0.0275
4579,02/03/19 02:17:30 AM,0.0275
4581,02/03/19 02:18:30 AM,0.0275
4583,02/03/19 02:19:30 AM,36.6979
4585,02/03/19 02:20:30 AM,36.3348
4587,02/03/19 02:21:30 AM,37.5509
4589,02/03/19 02:22:30 AM,38.0316
4591,02/03/19 02:23:30 AM,38.3642
4593,02/03/19 02:24:30 AM,38.2101
4595,02/03/19 02:25:30 AM,38.1598
4597,02/03/19 02:26:30 AM,38.3017
4599,02/03/19 02:27:30 AM,38.2208
4601,02/03/19 02:28:30 AM,38.2269
4603,02/03/19 02:29:30 AM,38.172
4605,02/03/19 02:30:30 AM,38.2788
4607,02/03/19 02:31:30 AM,38.2391
4609,02/03/19 02:32:30 AM,38.3917
4611,02/03/19 02:33:30 AM,38.3612
4613,02/03/19 02:34:30 AM,38.3169
4615,02/03/19 02:35:30 AM,38.3948
4617,02/03/19 02:36:30 AM,38.1552
4619,02/03/19 02:37:30 AM,38.2025
4621,02/03/19 02:38:30 AM,38.3352
4623,02/03/19 02:39:30 AM,38.291
4625,02/03/19 02:40:30 AM,38.3444
4627,02/03/19 02:41:30 AM,38.2437
4629,02/03/19 02:42:30 AM,38.4115
4631,02/03/19 02:43:30 AM,38.4314
4633,02/03/19 02:44:30 AM,38.3612
4635,02/03/19 02:45:30 AM,38.291
4637,02/03/19 02:46:30 AM,38.3673
4639,02/03/19 02:47:30 AM,38.2452
4641,02/03/19 02:48:30 AM,38.2055
4643,02/03/19 02:49:30 AM,38.3062
4645,02/03/19 02:50:30 AM,38.4192
4647,02/03/19 02:51:30 AM,38.4878
4649,02/03/19 02:52:30 AM,38.4344
4651,02/03/19 02:53:30 AM,38.471
4653,02/03/19 02:54:30 AM,38.3825
4655,02/03/19 02:55:30 AM,38.3902
4657,02/03/19 02:56:30 AM,38.4024
4659,02/03/19 02:57:30 AM,38.4131
4661,02/03/19 02:58:30 AM,38.294000000000004
4663,02/03/19 02:59:30 AM,38.4085
4665,02/03/19 03:00:30 AM,38.407
4667,02/03/19 03:01:30 AM,38.3856
4669,02/03/19 03:02:30 AM,38.4131
4671,02/03/19 03:03:30 AM,38.7137
4673,02/03/19 03:04:30 AM,38.7182
4675,02/03/19 03:05:30 AM,38.6831
4677,02/03/19 03:06:30 AM,38.6007
4679,02/03/19 03:07:30 AM,0.0275
4681,02/03/19 03:08:30 AM,0.0259
4683,02/03/19 03:09:30 AM,0.0259
4685,02/03/19 03:10:30 AM,0.0259
4687,02/03/19 03:11:30 AM,0.0259
4689,02/03/19 03:12:30 AM,0.0259
4691,02/03/19 03:13:30 AM,0.0259
4693,02/03/19 03:14:30 AM,0.0275
4695,02/03/19 03:15:30 AM,36.91
4697,02/03/19 03:16:30 AM,38.2925
4699,02/03/19 03:17:30 AM,38.525999999999996
4701,02/03/19 03:18:30 AM,38.6709
4703,02/03/19 03:19:30 AM,38.5962
4705,02/03/19 03:20:30 AM,38.645
4707,02/03/19 03:21:30 AM,38.6801
4709,02/03/19 03:22:30 AM,38.6908
4711,02/03/19 03:23:30 AM,38.7533
4713,02/03/19 03:24:30 AM,38.9258
4715,02/03/19 03:25:30 AM,38.7823
4717,02/03/19 03:26:30 AM,38.6587
4719,02/03/19 03:27:30 AM,38.8205
4721,02/03/19 03:28:30 AM,38.6862
4723,02/03/19 03:29:30 AM,38.6831
4725,02/03/19 03:30:30 AM,38.8251
4727,02/03/19 03:31:30 AM,38.7839
4729,02/03/19 03:32:30 AM,38.6862
4731,02/03/19 03:33:30 AM,38.7335
4733,02/03/19 03:34:30 AM,38.7533
4735,02/03/19 03:35:30 AM,38.5718
4737,02/03/19 03:36:30 AM,38.9502
4739,02/03/19 03:37:30 AM,38.8403
4741,02/03/19 03:38:30 AM,38.6923
4743,02/03/19 03:39:30 AM,38.7304
4745,02/03/19 03:40:30 AM,38.645
4747,02/03/19 03:41:30 AM,38.5458
4749,02/03/19 03:42:30 AM,38.6069
4751,02/03/19 03:43:30 AM,38.8525
4753,02/03/19 03:44:30 AM,38.8373
4755,02/03/19 03:45:30 AM,38.4344
4757,02/03/19 03:46:30 AM,38.6786
4759,02/03/19 03:47:30 AM,38.6557
4761,02/03/19 03:48:30 AM,38.6343
4763,02/03/19 03:49:30 AM,38.6755
4765,02/03/19 03:50:30 AM,0.028999999999999998
4767,02/03/19 03:51:30 AM,0.0259
4769,02/03/19 03:52:30 AM,0.0259
4771,02/03/19 03:53:30 AM,0.0259
4773,02/03/19 03:54:30 AM,0.0259
4775,02/03/19 03:55:30 AM,0.0259
4777,02/03/19 03:56:30 AM,0.0259
4779,02/03/19 03:57:30 AM,0.0275
4781,02/03/19 03:58:30 AM,0.0275
4783,02/03/19 03:59:30 AM,37.3663
4785,02/03/19 04:00:30 AM,38.0056
4787,02/03/19 04:01:30 AM,38.4314
4789,02/03/19 04:02:30 AM,38.3642
4791,02/03/19 04:03:30 AM,38.4955
4793,02/03/19 04:04:30 AM,38.2193
4795,02/03/19 04:05:30 AM,38.2437
4797,02/03/19 04:06:30 AM,38.2422
4799,02/03/19 04:07:30 AM,38.5138
4801,02/03/19 04:08:30 AM,38.6328
4803,02/03/19 04:09:30 AM,38.7869
4805,02/03/19 04:10:30 AM,38.5962
4807,02/03/19 04:11:30 AM,38.7137
4809,02/03/19 04:12:30 AM,38.6755
4811,02/03/19 04:13:30 AM,38.584
4813,02/03/19 04:14:30 AM,38.6206
4815,02/03/19 04:15:30 AM,38.6084
4817,02/03/19 04:16:30 AM,38.5489
4819,02/03/19 04:17:30 AM,38.586999999999996
4821,02/03/19 04:18:30 AM,38.6191
4823,02/03/19 04:19:30 AM,38.7335
4825,02/03/19 04:20:30 AM,38.6831
4827,02/03/19 04:21:30 AM,38.6191
4829,02/03/19 04:22:30 AM,38.5473
4831,02/03/19 04:23:30 AM,38.6297
4833,02/03/19 04:24:30 AM,38.5718
4835,02/03/19 04:25:30 AM,38.6267
4837,02/03/19 04:26:30 AM,38.5641
4839,02/03/19 04:27:30 AM,0.0259
4841,02/03/19 04:28:30 AM,0.0259
4843,02/03/19 04:29:30 AM,0.0259
4845,02/03/19 04:30:30 AM,0.0259
4847,02/03/19 04:31:30 AM,0.0259
4849,02/03/19 04:32:30 AM,0.0259
4851,02/03/19 04:33:30 AM,0.0259
4853,02/03/19 04:34:30 AM,0.0275
4855,02/03/19 04:35:30 AM,0.0275
4857,02/03/19 04:36:30 AM,36.5484
4859,02/03/19 04:37:30 AM,38.1964
4861,02/03/19 04:38:30 AM,38.584
4863,02/03/19 04:39:30 AM,38.584
4865,02/03/19 04:40:30 AM,38.7732
4867,02/03/19 04:41:30 AM,38.7854
4869,02/03/19 04:42:30 AM,38.8052
4871,02/03/19 04:43:30 AM,38.9487
4873,02/03/19 04:44:30 AM,38.9212
